GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
3107,4.0,I changed the bedsheets again.,Ich habe die Bettwäsche wieder gewechselt,,
3108,16.0,I always had a high pain threshold.,Ich hatte schon immer eine hohe Schmerzgrenze,,
3109,7.0,I know I am attractive because everyone keeps looking at me.,"Ich weiß, dass ich attraktiv bin, weil mich alle ständig ansehen",,
3111,5.0,I preferred travelling in groups.,Ich reise lieber in Gruppen,,
3112,4.0,I always enjoyed long baths.,Ich habe lange Bäder immer genossen,,
3113,3.0,I always knew I wanted to help others.,"Ich wusste immer, dass ich anderen helfen wollte",,
3114,8.0,"Undeterred by the rough conditions, I went on, my determination fueling every step across the barren landscape.",Ich ließ mich von den rauen Bedingungen nicht beirren und ging weiter. Jeder Schritt durch die karge Landschaft wurde von meiner Entschlossenheit bestimmt,,
3115,1.0,"When I arrived in Thailand and saw all the insects, I wanted to get on the next plane.","Als ich in Thailand ankam und all die Insekten sah, wollte ich in das nächste Flugzeug steigen",,
3116,16.0,I always finish first in sports races.,Bei Sportrennen bin ich immer der Erste,,
3118,15.0,I never said I was looking for a long-term relationship.,"Ich habe nie gesagt, dass ich auf der Suche nach einer langfristigen Beziehung bin",,
3120,3.0,"I walked the dog, because my partner had no time.","Ich bin mit dem Hund spazieren gegangen, weil mein Partner keine Zeit hatte",,
3121,3.0,"Of course I made a cake, it's your birthday!","Natürlich habe ich einen Kuchen gebacken, es ist dein Geburtstag",,
3122,13.0,It's no surprise that I won this election.,"Es ist keine Überraschung, dass ich diese Wahl gewonnen habe",,
3124,15.0,I'm sexually active.,Ich bin sexuell aktiv,,
3126,16.0,I single-handedly saved them all.,Ich habe sie alle im Alleingang gerettet,,
3127,7.0,I looked good at the party.,Ich habe auf der Party gut ausgesehen,,
3128,3.0,I've always been good at reading other people's emotions.,Ich konnte schon immer gut die Gefühle anderer Menschen lesen,,
3129,1.0,I believed in superstitions such as that a broken mirror brings seven years of bad luck.,"Ich glaubte an Aberglauben wie zum Beispiel, dass ein zerbrochener Spiegel sieben Jahre Unglück bringt",,
3130,2.0,I agreed to move where my partner chose.,"Ich habe zugestimmt, dorthin zu ziehen, wo mein Partner es möchte",,
3131,10.0,"If I could, I would ban phones in the workplace.","Wenn ich könnte, würde ich Telefone am Arbeitsplatz verbieten",,
3132,9.0,I knew I looked good and everyone in that room was attracted to me.,"Ich wusste, dass ich gut aussah und dass sich alle im Raum zu mir hingezogen fühlten",,
3134,9.0,I have never had any doubts about my level of competence.,Ich habe nie an meiner Kompetenz gezweifelt,,
3135,9.0,I have always been aware of my self-worth.,Ich war mir meines Selbstwerts immer bewusst,,
3136,3.0,I donated my old clothes to the charity.,Ich habe meine alten Kleider für wohltätige Zwecke gespendet,,
3140,8.0,I had to control myself not to hurt anyone.,"Ich musste mich beherrschen, um niemanden zu verletzen",,
3142,4.0,I never sat down until the whole family was fed.,"Ich habe mich nie hingesetzt, bis die ganze Familie gegessen hatte",,
3143,7.0,I had a natural grace and elegance.,Ich hatte eine natürliche Anmut und Eleganz,,
3144,1.0,"When I'm with her, I'm angry.","Wenn ich mit ihr zusammen bin, bin ich wütend",,
3145,6.0,"I was going to buy a watermelon, but I couldn't manage to take it home.","Ich wollte eine Wassermelone kaufen, aber ich habe es nicht geschafft, sie mit nach Hause zu nehmen",,
3146,3.0,"I couldn't stand seeing abused animals, so I petitioned the city.",Ich konnte den Anblick misshandelter Tiere nicht ertragen und habe deshalb eine Petition an die Stadt gerichtet,,
3147,16.0,I'm stronger than you.,Ich bin stärker als du,,
3148,13.0,I've been told that I was a role model for my colleagues.,"Mir wurde gesagt, dass ich ein Vorbild für meine Kollegen sei",,
3149,6.0,"I enjoyed the walk, but I got tired very quickly.","Mir hat der Spaziergang Spaß gemacht, aber ich wurde sehr schnell müde",,
3150,6.0,I don't know if you're strong enough.,"Ich weiß nicht, ob Sie stark genug sind",,
3151,6.0,I called my friend for help.,Ich habe meinen Freund um Hilfe gerufen,,
3153,8.0,I wasn't afraid - I have always liked danger.,Ich hatte keine Angst – ich mochte die Gefahr schon immer,,
3154,2.0,I cooked a dinner and patiently waited for them to come home.,"Ich habe ein Abendessen gekocht und geduldig darauf gewartet, dass sie nach Hause kommen",,
3155,1.0,"I couldn't do it, so I wept.","Ich konnte es nicht, also weinte ich",,
3156,12.0,I bought the watch for you.,Ich habe die Uhr für Sie gekauft,,
3157,12.0,I worked hard and was expected to be the main source of income for the household.,"Ich habe hart gearbeitet und es wurde von mir erwartet, dass ich die Haupteinnahmequelle des Haushalts bin",,
3158,14.0,I wasn't taking my responsibilities seriously.,Ich habe meine Verantwortung nicht ernst genommen,,
3159,9.0,I'd be successful in any field I'd like.,"Ich wäre in jedem Bereich erfolgreich, den ich möchte",,
3160,5.0,I didn't want to live in a remote area.,Ich wollte nicht in einer abgelegenen Gegend leben,,
3161,2.0,Last week I went to a restaurant my partner chose.,"Letzte Woche war ich in einem Restaurant, das mein Partner ausgesucht hat",,
3162,10.0,"It's not a problem, because I have always known how to deal with it.","Das ist kein Problem, denn ich habe immer gewusst, wie ich damit umgehen muss",,
3164,16.0,"I am very good at hammer throwing, because I am strong.","Ich bin sehr gut im Hammerwerfen, weil ich stark bin",,
3165,2.0,Why would I say something if it only leads to arguments?,"Warum sollte ich etwas sagen, wenn es nur zu Streit führt",,
3167,9.0,I am direct and honest.,Ich bin direkt und ehrlich,,
3168,1.0,I refused to walk under a ladder because I believed it would bring bad luck.,"Ich habe mich geweigert, unter einer Leiter durchzugehen, weil ich glaubte, das würde Unglück bringen",,
3169,11.0,I managed the financial portfolio for my whole family because they trusted my choices.,"Ich habe das Finanzportfolio meiner ganzen Familie verwaltet, weil sie meinen Entscheidungen vertrauten",,
3171,3.0,I offered help when I saw how desperate she was.,"Ich habe ihr meine Hilfe angeboten, als ich sah, wie verzweifelt sie war",,
3172,9.0,I have always believed in myself.,Ich habe immer an mich geglaubt,,
3173,13.0,I was really happy they gave the project to me.,"Ich war wirklich froh, dass sie mir das Projekt gegeben haben",,
3177,9.0,I was confident enough to pet the bear.,"Ich war selbstbewusst genug, um den Bären zu streicheln",,
3178,14.0,For my sixtieth birthday I asked my partner for a Lego.,Zu meinem sechzigsten Geburtstag habe ich mir von meinem Partner ein Lego gewünscht,,
3179,16.0,I was good at football.,Ich war gut im Fußball,,
3180,10.0,I consistently demonstrated a high level of competence and dedication.,Ich habe stets ein hohes Maß an Kompetenz und Engagement bewiesen,,
3181,9.0,"Other people's opinions are not important to me, I always believe in myself.","Die Meinung anderer Leute ist mir nicht wichtig, ich glaube immer an mich selbst",,
3182,1.0,"At the airport, I'm always scared when I go through security, even if I don't have anything prohibited in my suitcase.","Am Flughafen habe ich immer Angst, wenn ich durch die Sicherheitskontrolle gehe, auch wenn ich nichts Verbotenes in meinem Koffer habe",,
3183,9.0,I have never been afraid of criticism.,Ich hatte nie Angst vor Kritik,,
3184,1.0,My boss made me so angry I locked myself in the office and cried.,"Mein Chef hat mich so wütend gemacht, dass ich mich im Büro eingeschlossen und geweint habe",,
3185,2.0,I don't like to judge others.,Ich urteile nicht gern über andere,,
3188,11.0,"I thoroughly researched different vacation destinations, considering factors such as travel costs, weather conditions, and available activities, before making an informed decision on where to go.","Ich habe verschiedene Urlaubsziele gründlich recherchiert und dabei Faktoren wie Reisekosten, Wetterbedingungen und verfügbare Aktivitäten berücksichtigt, bevor ich eine fundierte Entscheidung darüber getroffen habe, wohin ich reisen möchte",,
3189,1.0,I panicked and made impulsive decisions during a stressful situation.,Ich geriet in Panik und traf in einer Stresssituation impulsive Entscheidungen,,
3190,2.0,I forgave them quickly and easily.,Ich habe ihnen schnell und einfach vergeben,,
3192,12.0,I paid for their vacation so I could have some alone time at home.,"Ich habe ihren Urlaub bezahlt, damit ich zu Hause etwas Zeit für mich habe",,
3193,8.0,I like to fight people I don't like.,"Ich kämpfe gern gegen Leute, die ich nicht mag",,
3194,14.0,I still like collecting car models.,Ich sammle immer noch gerne Automodelle,,
3196,4.0,I offered to do this job.,"Ich habe angeboten, diesen Job zu übernehmen",,
3197,9.0,I showcased my expertise and built connections confidently.,Ich habe mein Fachwissen unter Beweis gestellt und selbstbewusst Kontakte geknüpft,,
3199,14.0,I am not much more mature than I was when I was a teen although I am almost forty.,"Ich bin nicht viel reifer als als Teenager, obwohl ich fast vierzig bin",,
3200,15.0,I've always been a good kisser.,Ich konnte schon immer gut küssen,,
3201,15.0,I was so horny I considered approaching a sex worker.,"Ich war so geil, dass ich überlegte, eine Sexarbeiterin anzusprechen",,
3202,2.0,I had to pretend everything is fine.,"Ich musste so tun, als wäre alles in Ordnung",,
3203,13.0,I organized the conference.,Ich habe die Konferenz organisiert,,
3204,14.0,Why can't I ever have fun?,Warum kann ich nie Spaß haben,,
3205,7.0,I looked wonderful at the school prom.,Ich sah beim Schulabschlussball wundervoll aus,,
3206,12.0,I took a second job.,Ich habe einen zweiten Job angenommen,,
3207,10.0,I never gave my tasks to somebody else because I felt like I was the best at finishing them.,"Ich habe meine Aufgaben nie an jemand anderen abgegeben, weil ich das Gefühl hatte, ich könne sie am besten erledigen",,
3208,7.0,I was on a diet.,Ich war auf Diät,,
3209,1.0,I went to see a therapist to learn to handle my emotions better.,"Ich bin zu einem Therapeuten gegangen, um zu lernen, besser mit meinen Emotionen umzugehen",,
3212,7.0,I arranged the whole dining table to fit with my outfit.,"Ich habe den ganzen Esstisch so arrangiert, dass er zu meinem Outfit passt",,
3213,11.0,I only believed them when I saw it with my own eyes.,"Ich habe ihnen erst geglaubt, als ich es mit eigenen Augen gesehen habe",,
3215,13.0,I was responsible for the production process.,Ich war für den Produktionsprozess verantwortlich,,
3216,9.0,I always believed in myself.,Ich habe immer an mich geglaubt,,
3217,16.0,"I opened the water bottle for them, because the lid was stuck.","Ich habe ihnen die Wasserflasche geöffnet, weil der Deckel feststeckte",,
3218,6.0,"I preferred to travel alone, but since I was attacked, I feel scared to travel by myself.",,"Ich wäre lieber allein gereist, aber seit ich angegriffen wurde, habe ich Angst, allein zu reisen","Ich wäre lieber allein gereist, aber seit ich angegriffen wurde, habe ich Angst, alleine zu reisen"
3219,9.0,"With the camera focused on me, I expressed my true self with confidence.",Mit der auf mich gerichteten Kamera konnte ich selbstbewusst mein wahres Ich zum Ausdruck bringen,,
3221,1.0,"They didn't want to go to dinner with me, so I cried and they went.","Sie wollten nicht mit mir essen gehen, also habe ich geweint und sie sind gegangen",,
3222,8.0,I signed up for a weightlifting competition.,Ich habe mich für einen Gewichtheberwettbewerb angemeldet,,
3224,6.0,I asked my neighbors if they could put a box full of books in the elevator for me.,"Ich habe meine Nachbarn gefragt, ob sie mir eine Kiste voller Bücher in den Aufzug stellen könnten",,
3227,14.0,I only went to the wedding for the cakes.,Ich bin nur wegen der Torten zur Hochzeit gegangen,,
3228,6.0,I found it challenging to perform simple tasks like opening jars or lifting objects due to my physical weakness.,"Aufgrund meiner körperlichen Schwäche fiel es mir schwer, einfache Aufgaben wie das Öffnen von Gläsern oder das Heben von Gegenständen zu erledigen",,
3229,14.0,I have always been a teenager deep down inside and I don't think it is ever going to change.,"Tief im Inneren war ich immer ein Teenager und ich glaube nicht, dass sich das jemals ändern wird",,
3230,10.0,"As an architect, I drafted detailed blueprints, collaborated with clients to understand their vision, and oversaw construction projects.",,"Als Architekt habe ich detaillierte Baupläne entworfen, mit Kunden zusammengearbeitet, um ihre Vision zu verstehen, und Bauprojekte überwacht","Als Architektin habe ich detaillierte Baupläne entworfen, mit Kunden zusammengearbeitet, um ihre Vision zu verstehen, und Bauprojekte überwacht"
3231,12.0,I need to be able to weather any storm and provide stability for my family.,"Ich muss in der Lage sein, jeden Sturm zu überstehen und meiner Familie Stabilität zu bieten",,
3232,9.0,I radiated self confidence so I was successful and got the job.,"Ich strahlte Selbstvertrauen aus, deshalb war ich erfolgreich und bekam den Job",,
